"ItemNumber","Supplier","SupplierName","Month","MrpPlannedQty","SupplierSchedQty","Delta","CoverageRatio","Status","InsightCategory","Priority","Recommendation","PotentialImpact","SafetyStock","StandardPack","TransportDays","Planner"
"6212458-N_M","331567","","2025-12","0","4000","-4000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 4000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-01","0","25000","-25000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 25000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-02","0","18000","-18000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 18000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-03","0","30000","-30000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 30000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-05","0","23400","-23400","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 23400 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-06","0","18000","-18000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 18000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-07","0","28000","-28000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 28000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-08","0","23600","-23600","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 23600 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-09","0","30000","-30000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 30000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6212458-N_M","331567","","2026-10","0","13400","-13400","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 13400 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-01","0","2000","-2000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 2000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-03","0","1000","-1000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-06","0","2000","-2000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 2000 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-07","0","2802","-2802","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 2802 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-08","0","6906","-6906","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 6906 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-09","0","8757","-8757","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 8757 but MRP is unaware. Risk of surprise shortage.","","","",""
"6214535-N_V","320907","","2026-10","0","13362","-13362","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 13362 but MRP is unaware. Risk of surprise shortage.","","","",""
"6328648-1420B63_N","309367","Alcantara Spa","2025-12","184","550","-366","0.335","Short","UNDER_PLANNED","Critical","MRP covers less than 50% of supplier schedule. Review demand source, BOM explosion, or horizon settings.","Risk of stockout. Supplier expects 550 but MRP only plans 184.","500","1","0.0000000000","adordem"
"6328649-188030_N","381291","TESCA SPAIN BARCELONA, S.L.U","2025-12","1516","2000","-484","0.758","Short","UNDER_PLANNED","High","MRP undercoverage. Check if all customer schedules are loaded and BOM is complete.","Potential supply gap of 484 units.","2000","1","0.0000000000","adordem"
"6330607-1B55","2798","","2025-12","79","0","79",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330607-1B55","2798","","2026-01","21","0","21",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330607-1B55","2798","","2026-05","84","0","84",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330607-7C70","2798","","2025-12","58","0","58",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330607-7C70","2798","","2026-01","21","0","21",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330607-7C70","2798","","2026-05","84","0","84",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330620-1A19","2798","","2026-01","121","0","121",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adjurist"
"6330620-1D27","2798","","2025-12","98","0","98",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adjurist"
"6330620-7C70","2798","","2026-05","121","0","121",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6330620-7F99","2798","","2025-12","80","0","80",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6331863-1800C17_C","314552","","2026-01","0","160","-160","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 160 but MRP is unaware. Risk of surprise shortage.","","","",""
"6331863-1800C17_C","314552","","2026-02","0","120","-120","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 120 but MRP is unaware. Risk of surprise shortage.","","","",""
"6331863-1800C17_C","314552","","2026-03","0","120","-120","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 120 but MRP is unaware. Risk of surprise shortage.","","","",""
"6351923-09_O","395103","","2025-12","0","1100","-1100","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1100 but MRP is unaware. Risk of surprise shortage.","","","",""
"6351926-09_O","395103","","2025-12","0","1500","-1500","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1500 but MRP is unaware. Risk of surprise shortage.","","","",""
"6352306-6C83","2798","","2026-02","132","0","132",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adjurist"
"6352306-6C83","2798","","2026-03","200","0","200",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adjurist"
"6352306-6C83","2798","","2026-04","176","0","176",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adjurist"
"6352306-6C83","2798","","2026-05","360","0","360",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adjurist"
"6352317-1A19","2798","","2026-02","112","0","112",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6352317-1A19","2798","","2026-03","165","0","165",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6352317-1A19","2798","","2026-04","150","0","150",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6352317-1A19","2798","","2026-05","297","0","297",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","1","0.0000000000","adrljaa"
"6374687","305865","LISI Automotive Knipping VT ","2025-12","0","16800","-16800","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 16800 but MRP is unaware. Risk of surprise shortage.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-01","12600","0","12600",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-02","16400","14400","2000","1.139","Covered_or_Over","ALIGNED","OK","MRP and supplier schedule are well aligned.","No action needed.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-03","24200","4800","19400","5.042","Covered_or_Over","ALIGNED","Low","MRP plans significantly more than supplier schedule. Review if intentional safety buffer.","Potential overstock of 19400 units.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-04","19000","0","19000",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-05","22400","0","22400",,"MRP_Extra","POTENTIAL_OVERSTOCK","Medium","MRP has demand but supplier schedule is empty. May need to send release to supplier.","Supplier may not be expecting this order. Confirm and release.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-06","0","5000","-5000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 5000 but MRP is unaware. Risk of surprise shortage.","100","200","5.0000000000","abozicsu"
"6374687","305865","LISI Automotive Knipping VT ","2026-07","0","47600","-47600","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 47600 but MRP is unaware. Risk of surprise shortage.","100","200","5.0000000000","abozicsu"
